Run,OrderedEntry,VariableName,MatrixRow,MatrixColumn,RowEligibleOrder,IndependentOrder,VariableType,LowerBound,UpperBound,Dependency,RowSumEquation,InstanceSHA256
10,12,w_3_7,3,7,5,10,independent,0,1,,w_3_1 + w_3_3 + w_3_5 + w_3_6 + w_3_7 + w_3_11 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,13,w_3_11,3,11,6,NaN,dependent-row-sum,0,1,1 - (w_3_1 + w_3_3 + w_3_5 + w_3_6 + w_3_7),w_3_1 + w_3_3 + w_3_5 + w_3_6 + w_3_7 + w_3_11 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,14,w_4_1,4,1,1,11,independent,0,1,,w_4_1 + w_4_2 + w_4_4 + w_4_12 + w_4_16 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,15,w_4_2,4,2,2,12,independent,0,1,,w_4_1 + w_4_2 + w_4_4 + w_4_12 + w_4_16 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,16,w_4_4,4,4,3,13,independent,0,1,,w_4_1 + w_4_2 + w_4_4 + w_4_12 + w_4_16 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,17,w_4_12,4,12,4,14,independent,0,1,,w_4_1 + w_4_2 + w_4_4 + w_4_12 + w_4_16 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,18,w_4_16,4,16,5,NaN,dependent-row-sum,0,1,1 - (w_4_1 + w_4_2 + w_4_4 + w_4_12),w_4_1 + w_4_2 + w_4_4 + w_4_12 + w_4_16 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,19,w_5_3,5,3,1,15,independent,0,1,,w_5_3 + w_5_5 + w_5_12 + w_5_14 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,20,w_5_5,5,5,2,16,independent,0,1,,w_5_3 + w_5_5 + w_5_12 + w_5_14 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,21,w_5_12,5,12,3,17,independent,0,1,,w_5_3 + w_5_5 + w_5_12 + w_5_14 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,22,w_5_14,5,14,4,NaN,dependent-row-sum,0,1,1 - (w_5_3 + w_5_5 + w_5_12),w_5_3 + w_5_5 + w_5_12 + w_5_14 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,23,w_6_3,6,3,1,18,independent,0,1,,w_6_3 + w_6_6 + w_6_7 + w_6_17 + w_6_18 + w_6_19 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,24,w_6_6,6,6,2,19,independent,0,1,,w_6_3 + w_6_6 + w_6_7 + w_6_17 + w_6_18 + w_6_19 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,25,w_6_7,6,7,3,20,independent,0,1,,w_6_3 + w_6_6 + w_6_7 + w_6_17 + w_6_18 + w_6_19 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,26,w_6_17,6,17,4,21,independent,0,1,,w_6_3 + w_6_6 + w_6_7 + w_6_17 + w_6_18 + w_6_19 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,27,w_6_18,6,18,5,22,independent,0,1,,w_6_3 + w_6_6 + w_6_7 + w_6_17 + w_6_18 + w_6_19 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,28,w_6_19,6,19,6,NaN,dependent-row-sum,0,1,1 - (w_6_3 + w_6_6 + w_6_7 + w_6_17 + w_6_18),w_6_3 + w_6_6 + w_6_7 + w_6_17 + w_6_18 + w_6_19 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,29,w_7_3,7,3,1,23,independent,0,1,,w_7_3 + w_7_6 + w_7_7 + w_7_11 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,30,w_7_6,7,6,2,24,independent,0,1,,w_7_3 + w_7_6 + w_7_7 + w_7_11 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,31,w_7_7,7,7,3,25,independent,0,1,,w_7_3 + w_7_6 + w_7_7 + w_7_11 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,32,w_7_11,7,11,4,NaN,dependent-row-sum,0,1,1 - (w_7_3 + w_7_6 + w_7_7),w_7_3 + w_7_6 + w_7_7 + w_7_11 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,33,w_8_8,8,8,1,26,independent,0,1,,w_8_8 + w_8_10 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,34,w_8_10,8,10,2,NaN,dependent-row-sum,0,1,1 - (w_8_8),w_8_8 + w_8_10 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,35,w_9_9,9,9,1,27,independent,0,1,,w_9_9 + w_9_15 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,36,w_9_15,9,15,2,NaN,dependent-row-sum,0,1,1 - (w_9_9),w_9_9 + w_9_15 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,37,w_10_8,10,8,1,28,independent,0,1,,w_10_8 + w_10_10 + w_10_18 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,38,w_10_10,10,10,2,29,independent,0,1,,w_10_8 + w_10_10 + w_10_18 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,39,w_10_18,10,18,3,NaN,dependent-row-sum,0,1,1 - (w_10_8 + w_10_10),w_10_8 + w_10_10 + w_10_18 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,40,w_11_1,11,1,1,30,independent,0,1,,w_11_1 + w_11_3 + w_11_7 + w_11_11 + w_11_15 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,41,w_11_3,11,3,2,31,independent,0,1,,w_11_1 + w_11_3 + w_11_7 + w_11_11 + w_11_15 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,42,w_11_7,11,7,3,32,independent,0,1,,w_11_1 + w_11_3 + w_11_7 + w_11_11 + w_11_15 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,43,w_11_11,11,11,4,33,independent,0,1,,w_11_1 + w_11_3 + w_11_7 + w_11_11 + w_11_15 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,44,w_11_15,11,15,5,NaN,dependent-row-sum,0,1,1 - (w_11_1 + w_11_3 + w_11_7 + w_11_11),w_11_1 + w_11_3 + w_11_7 + w_11_11 + w_11_15 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,45,w_12_4,12,4,1,34,independent,0,1,,w_12_4 + w_12_5 + w_12_12 + w_12_17 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,46,w_12_5,12,5,2,35,independent,0,1,,w_12_4 + w_12_5 + w_12_12 + w_12_17 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,47,w_12_12,12,12,3,36,independent,0,1,,w_12_4 + w_12_5 + w_12_12 + w_12_17 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,48,w_12_17,12,17,4,NaN,dependent-row-sum,0,1,1 - (w_12_4 + w_12_5 + w_12_12),w_12_4 + w_12_5 + w_12_12 + w_12_17 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,49,w_13_13,13,13,1,37,independent,0,1,,w_13_13 + w_13_20 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,50,w_13_20,13,20,2,NaN,dependent-row-sum,0,1,1 - (w_13_13),w_13_13 + w_13_20 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,51,w_14_5,14,5,1,38,independent,0,1,,w_14_5 + w_14_14 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,52,w_14_14,14,14,2,NaN,dependent-row-sum,0,1,1 - (w_14_5),w_14_5 + w_14_14 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,53,w_15_9,15,9,1,39,independent,0,1,,w_15_9 + w_15_11 + w_15_15 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,54,w_15_11,15,11,2,40,independent,0,1,,w_15_9 + w_15_11 + w_15_15 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,55,w_15_15,15,15,3,NaN,dependent-row-sum,0,1,1 - (w_15_9 + w_15_11),w_15_9 + w_15_11 + w_15_15 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,56,w_16_1,16,1,1,41,independent,0,1,,w_16_1 + w_16_4 + w_16_16 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,57,w_16_4,16,4,2,42,independent,0,1,,w_16_1 + w_16_4 + w_16_16 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,58,w_16_16,16,16,3,NaN,dependent-row-sum,0,1,1 - (w_16_1 + w_16_4),w_16_1 + w_16_4 + w_16_16 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,59,w_17_6,17,6,1,43,independent,0,1,,w_17_6 + w_17_12 + w_17_17 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,60,w_17_12,17,12,2,44,independent,0,1,,w_17_6 + w_17_12 + w_17_17 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,61,w_17_17,17,17,3,NaN,dependent-row-sum,0,1,1 - (w_17_6 + w_17_12),w_17_6 + w_17_12 + w_17_17 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,62,w_18_6,18,6,1,45,independent,0,1,,w_18_6 + w_18_10 + w_18_18 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,63,w_18_10,18,10,2,46,independent,0,1,,w_18_6 + w_18_10 + w_18_18 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,64,w_18_18,18,18,3,NaN,dependent-row-sum,0,1,1 - (w_18_6 + w_18_10),w_18_6 + w_18_10 + w_18_18 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,65,w_19_6,19,6,1,47,independent,0,1,,w_19_6 + w_19_19 + w_19_20 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,66,w_19_19,19,19,2,48,independent,0,1,,w_19_6 + w_19_19 + w_19_20 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,67,w_19_20,19,20,3,NaN,dependent-row-sum,0,1,1 - (w_19_6 + w_19_19),w_19_6 + w_19_19 + w_19_20 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,68,w_20_13,20,13,1,49,independent,0,1,,w_20_13 + w_20_19 + w_20_20 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,69,w_20_19,20,19,2,50,independent,0,1,,w_20_13 + w_20_19 + w_20_20 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,70,w_20_20,20,20,3,NaN,dependent-row-sum,0,1,1 - (w_20_13 + w_20_19),w_20_13 + w_20_19 + w_20_20 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
